,Simulation,Ganhador,Player 0,Player 1,Player 2,Player 3
131,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
132,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
133,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
134,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
135,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
136,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
137,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
138,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
139,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
140,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
141,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
142,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
143,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
144,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
145,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
146,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
147,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
148,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
149,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
150,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
151,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
152,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
153,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
154,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
155,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
156,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
157,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
158,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
159,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
160,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
161,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
162,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
163,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
164,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
165,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
166,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
167,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
168,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
169,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
170,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
171,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
172,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
173,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
174,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
175,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
